"feature_id"	"canonical_gene_id"	"annotation_gene_id"	"common_name"	"synonyms"	"description"	"display_label"	"search_tokens"
"LotjaGi1g1v0012500"	"LotjaGi1g1v0012500"					"LotjaGi1g1v0012500"	"LotjaGi1g1v0012500"
"LotjaGi1g1v0012700"	"LotjaGi1g1v0012700"					"LotjaGi1g1v0012700"	"LotjaGi1g1v0012700"
"LotjaGi1g1v0012900"	"LotjaGi1g1v0012900"					"LotjaGi1g1v0012900"	"LotjaGi1g1v0012900"
"LotjaGi1g1v0013000"	"LotjaGi1g1v0013000"					"LotjaGi1g1v0013000"	"LotjaGi1g1v0013000"
"LotjaGi1g1v0013100"	"LotjaGi1g1v0013100"					"LotjaGi1g1v0013100"	"LotjaGi1g1v0013100"
"LotjaGi1g1v0013300"	"LotjaGi1g1v0013300"					"LotjaGi1g1v0013300"	"LotjaGi1g1v0013300"
"LotjaGi1g1v0013500"	"LotjaGi1g1v0013500"					"LotjaGi1g1v0013500"	"LotjaGi1g1v0013500"
"LotjaGi1g1v0013600"	"LotjaGi1g1v0013600"					"LotjaGi1g1v0013600"	"LotjaGi1g1v0013600"
"LotjaGi1g1v0013800"	"LotjaGi1g1v0013800"					"LotjaGi1g1v0013800"	"LotjaGi1g1v0013800"
"LotjaGi1g1v0013900"	"LotjaGi1g1v0013900"					"LotjaGi1g1v0013900"	"LotjaGi1g1v0013900"
"LotjaGi1g1v0014000"	"LotjaGi1g1v0014000"					"LotjaGi1g1v0014000"	"LotjaGi1g1v0014000"
"LotjaGi1g1v0014100"	"LotjaGi1g1v0014100"					"LotjaGi1g1v0014100"	"LotjaGi1g1v0014100"
"LotjaGi1g1v0014200"	"LotjaGi1g1v0014200"					"LotjaGi1g1v0014200"	"LotjaGi1g1v0014200"
"LotjaGi1g1v0014300"	"LotjaGi1g1v0014300"					"LotjaGi1g1v0014300"	"LotjaGi1g1v0014300"
"LotjaGi1g1v0014500"	"LotjaGi1g1v0014500"					"LotjaGi1g1v0014500"	"LotjaGi1g1v0014500"
"LotjaGi1g1v0014700"	"LotjaGi1g1v0014700"					"LotjaGi1g1v0014700"	"LotjaGi1g1v0014700"
"LotjaGi1g1v0014800"	"LotjaGi1g1v0014800"					"LotjaGi1g1v0014800"	"LotjaGi1g1v0014800"
"LotjaGi1g1v0014900"	"LotjaGi1g1v0014900"					"LotjaGi1g1v0014900"	"LotjaGi1g1v0014900"
"LotjaGi1g1v0015000"	"LotjaGi1g1v0015000"					"LotjaGi1g1v0015000"	"LotjaGi1g1v0015000"
"LotjaGi1g1v0015100"	"LotjaGi1g1v0015100"					"LotjaGi1g1v0015100"	"LotjaGi1g1v0015100"
"LotjaGi1g1v0015300"	"LotjaGi1g1v0015300"					"LotjaGi1g1v0015300"	"LotjaGi1g1v0015300"
"LotjaGi1g1v0015200-LC"	"LotjaGi1g1v0015200-LC"					"LotjaGi1g1v0015200-LC"	"LotjaGi1g1v0015200-LC"
"LotjaGi1g1v0015400"	"LotjaGi1g1v0015400"					"LotjaGi1g1v0015400"	"LotjaGi1g1v0015400"
"LotjaGi1g1v0015500"	"LotjaGi1g1v0015500"					"LotjaGi1g1v0015500"	"LotjaGi1g1v0015500"
"LotjaGi1g1v0015800"	"LotjaGi1g1v0015800"					"LotjaGi1g1v0015800"	"LotjaGi1g1v0015800"
"LotjaGi1g1v0015900"	"LotjaGi1g1v0015900"					"LotjaGi1g1v0015900"	"LotjaGi1g1v0015900"
"LotjaGi1g1v0016000"	"LotjaGi1g1v0016000"					"LotjaGi1g1v0016000"	"LotjaGi1g1v0016000"
"LotjaGi1g1v0016100"	"LotjaGi1g1v0016100"					"LotjaGi1g1v0016100"	"LotjaGi1g1v0016100"
"LotjaGi1g1v0016500"	"LotjaGi1g1v0016500"					"LotjaGi1g1v0016500"	"LotjaGi1g1v0016500"
"LotjaGi1g1v0016700"	"LotjaGi1g1v0016700"					"LotjaGi1g1v0016700"	"LotjaGi1g1v0016700"
"LotjaGi1g1v0016800"	"LotjaGi1g1v0016800"					"LotjaGi1g1v0016800"	"LotjaGi1g1v0016800"
"LotjaGi1g1v0016900-LC"	"LotjaGi1g1v0016900-LC"					"LotjaGi1g1v0016900-LC"	"LotjaGi1g1v0016900-LC"
"LotjaGi1g1v0017000"	"LotjaGi1g1v0017000"					"LotjaGi1g1v0017000"	"LotjaGi1g1v0017000"
"LotjaGi1g1v0017100"	"LotjaGi1g1v0017100"					"LotjaGi1g1v0017100"	"LotjaGi1g1v0017100"
"LotjaGi1g1v0017400"	"LotjaGi1g1v0017400"					"LotjaGi1g1v0017400"	"LotjaGi1g1v0017400"
"LotjaGi1g1v0017500"	"LotjaGi1g1v0017500"					"LotjaGi1g1v0017500"	"LotjaGi1g1v0017500"
"LotjaGi1g1v0017600-LC"	"LotjaGi1g1v0017600-LC"					"LotjaGi1g1v0017600-LC"	"LotjaGi1g1v0017600-LC"
"LotjaGi1g1v0017700"	"LotjaGi1g1v0017700"					"LotjaGi1g1v0017700"	"LotjaGi1g1v0017700"
"LotjaGi1g1v0017800"	"LotjaGi1g1v0017800"					"LotjaGi1g1v0017800"	"LotjaGi1g1v0017800"
"LotjaGi1g1v0018400"	"LotjaGi1g1v0018400"					"LotjaGi1g1v0018400"	"LotjaGi1g1v0018400"
"LotjaGi1g1v0018500"	"LotjaGi1g1v0018500"					"LotjaGi1g1v0018500"	"LotjaGi1g1v0018500"
"LotjaGi1g1v0018600"	"LotjaGi1g1v0018600"					"LotjaGi1g1v0018600"	"LotjaGi1g1v0018600"
"LotjaGi1g1v0018700"	"LotjaGi1g1v0018700"					"LotjaGi1g1v0018700"	"LotjaGi1g1v0018700"
"LotjaGi1g1v0019000"	"LotjaGi1g1v0019000"					"LotjaGi1g1v0019000"	"LotjaGi1g1v0019000"
"LotjaGi1g1v0019100"	"LotjaGi1g1v0019100"					"LotjaGi1g1v0019100"	"LotjaGi1g1v0019100"
"LotjaGi1g1v0019200"	"LotjaGi1g1v0019200"					"LotjaGi1g1v0019200"	"LotjaGi1g1v0019200"
"LotjaGi1g1v0019300-LC"	"LotjaGi1g1v0019300-LC"					"LotjaGi1g1v0019300-LC"	"LotjaGi1g1v0019300-LC"
"LotjaGi1g1v0019400"	"LotjaGi1g1v0019400"					"LotjaGi1g1v0019400"	"LotjaGi1g1v0019400"
"LotjaGi1g1v0019500"	"LotjaGi1g1v0019500"					"LotjaGi1g1v0019500"	"LotjaGi1g1v0019500"
"LotjaGi1g1v0019600"	"LotjaGi1g1v0019600"					"LotjaGi1g1v0019600"	"LotjaGi1g1v0019600"
"LotjaGi1g1v0019800"	"LotjaGi1g1v0019800"					"LotjaGi1g1v0019800"	"LotjaGi1g1v0019800"
"LotjaGi1g1v0019900"	"LotjaGi1g1v0019900"					"LotjaGi1g1v0019900"	"LotjaGi1g1v0019900"
"LotjaGi1g1v0020000-LC"	"LotjaGi1g1v0020000-LC"					"LotjaGi1g1v0020000-LC"	"LotjaGi1g1v0020000-LC"
"LotjaGi1g1v0020200"	"LotjaGi1g1v0020200"					"LotjaGi1g1v0020200"	"LotjaGi1g1v0020200"
"LotjaGi1g1v0020300"	"LotjaGi1g1v0020300"					"LotjaGi1g1v0020300"	"LotjaGi1g1v0020300"
"LotjaGi1g1v0020400"	"LotjaGi1g1v0020400"					"LotjaGi1g1v0020400"	"LotjaGi1g1v0020400"
"LotjaGi1g1v0020700"	"LotjaGi1g1v0020700"					"LotjaGi1g1v0020700"	"LotjaGi1g1v0020700"
"LotjaGi1g1v0020900"	"LotjaGi1g1v0020900"					"LotjaGi1g1v0020900"	"LotjaGi1g1v0020900"
"LotjaGi1g1v0021000"	"LotjaGi1g1v0021000"					"LotjaGi1g1v0021000"	"LotjaGi1g1v0021000"
"LotjaGi1g1v0021200"	"LotjaGi1g1v0021200"					"LotjaGi1g1v0021200"	"LotjaGi1g1v0021200"
"LotjaGi1g1v0021300"	"LotjaGi1g1v0021300"					"LotjaGi1g1v0021300"	"LotjaGi1g1v0021300"
"LotjaGi1g1v0021400"	"LotjaGi1g1v0021400"					"LotjaGi1g1v0021400"	"LotjaGi1g1v0021400"
"LotjaGi1g1v0021500"	"LotjaGi1g1v0021500"					"LotjaGi1g1v0021500"	"LotjaGi1g1v0021500"
"LotjaGi1g1v0021600"	"LotjaGi1g1v0021600"					"LotjaGi1g1v0021600"	"LotjaGi1g1v0021600"
"LotjaGi1g1v0021700"	"LotjaGi1g1v0021700"					"LotjaGi1g1v0021700"	"LotjaGi1g1v0021700"
"LotjaGi1g1v0021800"	"LotjaGi1g1v0021800"					"LotjaGi1g1v0021800"	"LotjaGi1g1v0021800"
"LotjaGi1g1v0022000"	"LotjaGi1g1v0022000"					"LotjaGi1g1v0022000"	"LotjaGi1g1v0022000"
"LotjaGi1g1v0021900"	"LotjaGi1g1v0021900"					"LotjaGi1g1v0021900"	"LotjaGi1g1v0021900"
"LotjaGi1g1v0022100"	"LotjaGi1g1v0022100"					"LotjaGi1g1v0022100"	"LotjaGi1g1v0022100"
"LotjaGi1g1v0022200"	"LotjaGi1g1v0022200"					"LotjaGi1g1v0022200"	"LotjaGi1g1v0022200"
"LotjaGi1g1v0022300"	"LotjaGi1g1v0022300"					"LotjaGi1g1v0022300"	"LotjaGi1g1v0022300"
"LotjaGi1g1v0022400"	"LotjaGi1g1v0022400"					"LotjaGi1g1v0022400"	"LotjaGi1g1v0022400"
"LotjaGi1g1v0022500-LC"	"LotjaGi1g1v0022500-LC"					"LotjaGi1g1v0022500-LC"	"LotjaGi1g1v0022500-LC"
"LotjaGi1g1v0022600"	"LotjaGi1g1v0022600"					"LotjaGi1g1v0022600"	"LotjaGi1g1v0022600"
"LotjaGi1g1v0022700"	"LotjaGi1g1v0022700"					"LotjaGi1g1v0022700"	"LotjaGi1g1v0022700"
"LotjaGi1g1v0022800"	"LotjaGi1g1v0022800"					"LotjaGi1g1v0022800"	"LotjaGi1g1v0022800"
"LotjaGi1g1v0022900"	"LotjaGi1g1v0022900"					"LotjaGi1g1v0022900"	"LotjaGi1g1v0022900"
"LotjaGi1g1v0023000"	"LotjaGi1g1v0023000"					"LotjaGi1g1v0023000"	"LotjaGi1g1v0023000"
"LotjaGi1g1v0023100"	"LotjaGi1g1v0023100"					"LotjaGi1g1v0023100"	"LotjaGi1g1v0023100"
"LotjaGi1g1v0023200-LC"	"LotjaGi1g1v0023200-LC"					"LotjaGi1g1v0023200-LC"	"LotjaGi1g1v0023200-LC"
"LotjaGi1g1v0023400"	"LotjaGi1g1v0023400"					"LotjaGi1g1v0023400"	"LotjaGi1g1v0023400"
"LotjaGi1g1v0023500"	"LotjaGi1g1v0023500"					"LotjaGi1g1v0023500"	"LotjaGi1g1v0023500"
"LotjaGi1g1v0023600"	"LotjaGi1g1v0023600"					"LotjaGi1g1v0023600"	"LotjaGi1g1v0023600"
"LotjaGi1g1v0023700"	"LotjaGi1g1v0023700"					"LotjaGi1g1v0023700"	"LotjaGi1g1v0023700"
"LotjaGi1g1v0023800"	"LotjaGi1g1v0023800"					"LotjaGi1g1v0023800"	"LotjaGi1g1v0023800"
"LotjaGi1g1v0024000"	"LotjaGi1g1v0024000"					"LotjaGi1g1v0024000"	"LotjaGi1g1v0024000"
"LotjaGi1g1v0024200"	"LotjaGi1g1v0024200"					"LotjaGi1g1v0024200"	"LotjaGi1g1v0024200"
"LotjaGi1g1v0024400-LC"	"LotjaGi1g1v0024400-LC"					"LotjaGi1g1v0024400-LC"	"LotjaGi1g1v0024400-LC"
"LotjaGi1g1v0024700"	"LotjaGi1g1v0024700"					"LotjaGi1g1v0024700"	"LotjaGi1g1v0024700"
"LotjaGi1g1v0024800"	"LotjaGi1g1v0024800"					"LotjaGi1g1v0024800"	"LotjaGi1g1v0024800"
"LotjaGi1g1v0024900"	"LotjaGi1g1v0024900"					"LotjaGi1g1v0024900"	"LotjaGi1g1v0024900"
"LotjaGi1g1v0025000"	"LotjaGi1g1v0025000"					"LotjaGi1g1v0025000"	"LotjaGi1g1v0025000"
"LotjaGi1g1v0025100"	"LotjaGi1g1v0025100"					"LotjaGi1g1v0025100"	"LotjaGi1g1v0025100"
"LotjaGi1g1v0025500"	"LotjaGi1g1v0025500"					"LotjaGi1g1v0025500"	"LotjaGi1g1v0025500"
"LotjaGi1g1v0025600"	"LotjaGi1g1v0025600"					"LotjaGi1g1v0025600"	"LotjaGi1g1v0025600"
"LotjaGi1g1v0025700"	"LotjaGi1g1v0025700"					"LotjaGi1g1v0025700"	"LotjaGi1g1v0025700"
"LotjaGi1g1v0025800"	"LotjaGi1g1v0025800"					"LotjaGi1g1v0025800"	"LotjaGi1g1v0025800"
"LotjaGi1g1v0025900"	"LotjaGi1g1v0025900"					"LotjaGi1g1v0025900"	"LotjaGi1g1v0025900"
"LotjaGi1g1v0026000"	"LotjaGi1g1v0026000"					"LotjaGi1g1v0026000"	"LotjaGi1g1v0026000"
"LotjaGi1g1v0026100"	"LotjaGi1g1v0026100"					"LotjaGi1g1v0026100"	"LotjaGi1g1v0026100"
"LotjaGi1g1v0026200"	"LotjaGi1g1v0026200"					"LotjaGi1g1v0026200"	"LotjaGi1g1v0026200"
"LotjaGi1g1v0026300"	"LotjaGi1g1v0026300"					"LotjaGi1g1v0026300"	"LotjaGi1g1v0026300"
"LotjaGi1g1v0026400"	"LotjaGi1g1v0026400"					"LotjaGi1g1v0026400"	"LotjaGi1g1v0026400"
"LotjaGi1g1v0026500"	"LotjaGi1g1v0026500"					"LotjaGi1g1v0026500"	"LotjaGi1g1v0026500"
"LotjaGi1g1v0026600"	"LotjaGi1g1v0026600"					"LotjaGi1g1v0026600"	"LotjaGi1g1v0026600"
"LotjaGi1g1v0026700"	"LotjaGi1g1v0026700"					"LotjaGi1g1v0026700"	"LotjaGi1g1v0026700"
"LotjaGi1g1v0026900"	"LotjaGi1g1v0026900"					"LotjaGi1g1v0026900"	"LotjaGi1g1v0026900"
"LotjaGi1g1v0027100"	"LotjaGi1g1v0027100"					"LotjaGi1g1v0027100"	"LotjaGi1g1v0027100"
"LotjaGi1g1v0027200"	"LotjaGi1g1v0027200"					"LotjaGi1g1v0027200"	"LotjaGi1g1v0027200"
"LotjaGi1g1v0027300"	"LotjaGi1g1v0027300"					"LotjaGi1g1v0027300"	"LotjaGi1g1v0027300"
"LotjaGi1g1v0027400"	"LotjaGi1g1v0027400"					"LotjaGi1g1v0027400"	"LotjaGi1g1v0027400"
"LotjaGi1g1v0027500-LC"	"LotjaGi1g1v0027500-LC"					"LotjaGi1g1v0027500-LC"	"LotjaGi1g1v0027500-LC"
"LotjaGi1g1v0027600-LC"	"LotjaGi1g1v0027600-LC"					"LotjaGi1g1v0027600-LC"	"LotjaGi1g1v0027600-LC"
"LotjaGi1g1v0027700-LC"	"LotjaGi1g1v0027700-LC"					"LotjaGi1g1v0027700-LC"	"LotjaGi1g1v0027700-LC"
"LotjaGi1g1v0027800"	"LotjaGi1g1v0027800"					"LotjaGi1g1v0027800"	"LotjaGi1g1v0027800"
"LotjaGi1g1v0027900"	"LotjaGi1g1v0027900"					"LotjaGi1g1v0027900"	"LotjaGi1g1v0027900"
"LotjaGi1g1v0028000"	"LotjaGi1g1v0028000"					"LotjaGi1g1v0028000"	"LotjaGi1g1v0028000"
"LotjaGi1g1v0028300"	"LotjaGi1g1v0028300"					"LotjaGi1g1v0028300"	"LotjaGi1g1v0028300"
"LotjaGi1g1v0028500"	"LotjaGi1g1v0028500"					"LotjaGi1g1v0028500"	"LotjaGi1g1v0028500"
"LotjaGi1g1v0028700"	"LotjaGi1g1v0028700"					"LotjaGi1g1v0028700"	"LotjaGi1g1v0028700"
"LotjaGi1g1v0028800"	"LotjaGi1g1v0028800"					"LotjaGi1g1v0028800"	"LotjaGi1g1v0028800"
"LotjaGi1g1v0028900"	"LotjaGi1g1v0028900"					"LotjaGi1g1v0028900"	"LotjaGi1g1v0028900"
"LotjaGi1g1v0029000"	"LotjaGi1g1v0029000"					"LotjaGi1g1v0029000"	"LotjaGi1g1v0029000"
"LotjaGi1g1v0029100"	"LotjaGi1g1v0029100"					"LotjaGi1g1v0029100"	"LotjaGi1g1v0029100"
"LotjaGi1g1v0029200-LC"	"LotjaGi1g1v0029200-LC"					"LotjaGi1g1v0029200-LC"	"LotjaGi1g1v0029200-LC"
"LotjaGi1g1v0029400"	"LotjaGi1g1v0029400"					"LotjaGi1g1v0029400"	"LotjaGi1g1v0029400"
"LotjaGi1g1v0029500"	"LotjaGi1g1v0029500"					"LotjaGi1g1v0029500"	"LotjaGi1g1v0029500"
"LotjaGi1g1v0029600-LC"	"LotjaGi1g1v0029600-LC"					"LotjaGi1g1v0029600-LC"	"LotjaGi1g1v0029600-LC"
"LotjaGi1g1v0029700"	"LotjaGi1g1v0029700"					"LotjaGi1g1v0029700"	"LotjaGi1g1v0029700"
"LotjaGi1g1v0030300"	"LotjaGi1g1v0030300"					"LotjaGi1g1v0030300"	"LotjaGi1g1v0030300"
"LotjaGi1g1v0030800-LC"	"LotjaGi1g1v0030800-LC"					"LotjaGi1g1v0030800-LC"	"LotjaGi1g1v0030800-LC"
"LotjaGi1g1v0031000"	"LotjaGi1g1v0031000"					"LotjaGi1g1v0031000"	"LotjaGi1g1v0031000"
"LotjaGi1g1v0031200"	"LotjaGi1g1v0031200"					"LotjaGi1g1v0031200"	"LotjaGi1g1v0031200"
"LotjaGi1g1v0031300"	"LotjaGi1g1v0031300"					"LotjaGi1g1v0031300"	"LotjaGi1g1v0031300"
"LotjaGi1g1v0031400-LC"	"LotjaGi1g1v0031400-LC"					"LotjaGi1g1v0031400-LC"	"LotjaGi1g1v0031400-LC"
"LotjaGi1g1v0031500"	"LotjaGi1g1v0031500"					"LotjaGi1g1v0031500"	"LotjaGi1g1v0031500"
"LotjaGi1g1v0031600"	"LotjaGi1g1v0031600"					"LotjaGi1g1v0031600"	"LotjaGi1g1v0031600"
"LotjaGi1g1v0031700"	"LotjaGi1g1v0031700"					"LotjaGi1g1v0031700"	"LotjaGi1g1v0031700"
"LotjaGi1g1v0031800-LC"	"LotjaGi1g1v0031800-LC"					"LotjaGi1g1v0031800-LC"	"LotjaGi1g1v0031800-LC"
"LotjaGi1g1v0032000"	"LotjaGi1g1v0032000"					"LotjaGi1g1v0032000"	"LotjaGi1g1v0032000"
"LotjaGi1g1v0032100"	"LotjaGi1g1v0032100"					"LotjaGi1g1v0032100"	"LotjaGi1g1v0032100"
"LotjaGi1g1v0032200"	"LotjaGi1g1v0032200"					"LotjaGi1g1v0032200"	"LotjaGi1g1v0032200"
"LotjaGi1g1v0032300"	"LotjaGi1g1v0032300"					"LotjaGi1g1v0032300"	"LotjaGi1g1v0032300"
"LotjaGi1g1v0032400"	"LotjaGi1g1v0032400"					"LotjaGi1g1v0032400"	"LotjaGi1g1v0032400"
"LotjaGi1g1v0032500"	"LotjaGi1g1v0032500"					"LotjaGi1g1v0032500"	"LotjaGi1g1v0032500"
"LotjaGi1g1v0032600"	"LotjaGi1g1v0032600"					"LotjaGi1g1v0032600"	"LotjaGi1g1v0032600"
"LotjaGi1g1v0032700"	"LotjaGi1g1v0032700"					"LotjaGi1g1v0032700"	"LotjaGi1g1v0032700"
"LotjaGi1g1v0032800"	"LotjaGi1g1v0032800"					"LotjaGi1g1v0032800"	"LotjaGi1g1v0032800"
"LotjaGi1g1v0032900"	"LotjaGi1g1v0032900"					"LotjaGi1g1v0032900"	"LotjaGi1g1v0032900"
"LotjaGi1g1v0033000"	"LotjaGi1g1v0033000"					"LotjaGi1g1v0033000"	"LotjaGi1g1v0033000"
"LotjaGi1g1v0033100"	"LotjaGi1g1v0033100"					"LotjaGi1g1v0033100"	"LotjaGi1g1v0033100"
"LotjaGi1g1v0033200"	"LotjaGi1g1v0033200"					"LotjaGi1g1v0033200"	"LotjaGi1g1v0033200"
"LotjaGi1g1v0033300"	"LotjaGi1g1v0033300"					"LotjaGi1g1v0033300"	"LotjaGi1g1v0033300"
"LotjaGi1g1v0033350"	"LotjaGi1g1v0033350"					"LotjaGi1g1v0033350"	"LotjaGi1g1v0033350"
"LotjaGi1g1v0033400"	"LotjaGi1g1v0033400"					"LotjaGi1g1v0033400"	"LotjaGi1g1v0033400"
"LotjaGi1g1v0033600"	"LotjaGi1g1v0033600"					"LotjaGi1g1v0033600"	"LotjaGi1g1v0033600"
"LotjaGi1g1v0033700"	"LotjaGi1g1v0033700"					"LotjaGi1g1v0033700"	"LotjaGi1g1v0033700"
"LotjaGi1g1v0033800"	"LotjaGi1g1v0033800"					"LotjaGi1g1v0033800"	"LotjaGi1g1v0033800"
"LotjaGi1g1v0033900"	"LotjaGi1g1v0033900"					"LotjaGi1g1v0033900"	"LotjaGi1g1v0033900"
"LotjaGi1g1v0034100"	"LotjaGi1g1v0034100"					"LotjaGi1g1v0034100"	"LotjaGi1g1v0034100"
"LotjaGi1g1v0034700"	"LotjaGi1g1v0034700"					"LotjaGi1g1v0034700"	"LotjaGi1g1v0034700"
"LotjaGi1g1v0034800-LC"	"LotjaGi1g1v0034800-LC"					"LotjaGi1g1v0034800-LC"	"LotjaGi1g1v0034800-LC"
"LotjaGi1g1v0034900-LC"	"LotjaGi1g1v0034900-LC"					"LotjaGi1g1v0034900-LC"	"LotjaGi1g1v0034900-LC"
"LotjaGi1g1v0035100"	"LotjaGi1g1v0035100"					"LotjaGi1g1v0035100"	"LotjaGi1g1v0035100"
"LotjaGi1g1v0035200"	"LotjaGi1g1v0035200"					"LotjaGi1g1v0035200"	"LotjaGi1g1v0035200"
"LotjaGi1g1v0035300-LC"	"LotjaGi1g1v0035300-LC"					"LotjaGi1g1v0035300-LC"	"LotjaGi1g1v0035300-LC"
"LotjaGi1g1v0035400-LC"	"LotjaGi1g1v0035400-LC"					"LotjaGi1g1v0035400-LC"	"LotjaGi1g1v0035400-LC"
"LotjaGi1g1v0035600"	"LotjaGi1g1v0035600"					"LotjaGi1g1v0035600"	"LotjaGi1g1v0035600"
"LotjaGi1g1v0035700-LC"	"LotjaGi1g1v0035700-LC"					"LotjaGi1g1v0035700-LC"	"LotjaGi1g1v0035700-LC"
"LotjaGi1g1v0035800"	"LotjaGi1g1v0035800"					"LotjaGi1g1v0035800"	"LotjaGi1g1v0035800"
"LotjaGi1g1v0035900-LC"	"LotjaGi1g1v0035900-LC"					"LotjaGi1g1v0035900-LC"	"LotjaGi1g1v0035900-LC"
"LotjaGi1g1v0036000"	"LotjaGi1g1v0036000"					"LotjaGi1g1v0036000"	"LotjaGi1g1v0036000"
"LotjaGi1g1v0036200"	"LotjaGi1g1v0036200"					"LotjaGi1g1v0036200"	"LotjaGi1g1v0036200"
"LotjaGi1g1v0036300"	"LotjaGi1g1v0036300"					"LotjaGi1g1v0036300"	"LotjaGi1g1v0036300"
"LotjaGi1g1v0036500"	"LotjaGi1g1v0036500"					"LotjaGi1g1v0036500"	"LotjaGi1g1v0036500"
"LotjaGi1g1v0036600"	"LotjaGi1g1v0036600"					"LotjaGi1g1v0036600"	"LotjaGi1g1v0036600"
"LotjaGi1g1v0036700"	"LotjaGi1g1v0036700"					"LotjaGi1g1v0036700"	"LotjaGi1g1v0036700"
"LotjaGi1g1v0036800"	"LotjaGi1g1v0036800"					"LotjaGi1g1v0036800"	"LotjaGi1g1v0036800"
"LotjaGi1g1v0036900"	"LotjaGi1g1v0036900"					"LotjaGi1g1v0036900"	"LotjaGi1g1v0036900"
"LotjaGi1g1v0037000"	"LotjaGi1g1v0037000"					"LotjaGi1g1v0037000"	"LotjaGi1g1v0037000"
"LotjaGi1g1v0037100"	"LotjaGi1g1v0037100"					"LotjaGi1g1v0037100"	"LotjaGi1g1v0037100"
"LotjaGi1g1v0037200-LC"	"LotjaGi1g1v0037200-LC"					"LotjaGi1g1v0037200-LC"	"LotjaGi1g1v0037200-LC"
"LotjaGi1g1v0037300-LC"	"LotjaGi1g1v0037300-LC"					"LotjaGi1g1v0037300-LC"	"LotjaGi1g1v0037300-LC"
"LotjaGi1g1v0037800"	"LotjaGi1g1v0037800"					"LotjaGi1g1v0037800"	"LotjaGi1g1v0037800"
"LotjaGi1g1v0037900"	"LotjaGi1g1v0037900"					"LotjaGi1g1v0037900"	"LotjaGi1g1v0037900"
"LotjaGi1g1v0038000"	"LotjaGi1g1v0038000"					"LotjaGi1g1v0038000"	"LotjaGi1g1v0038000"
"LotjaGi1g1v0038100"	"LotjaGi1g1v0038100"					"LotjaGi1g1v0038100"	"LotjaGi1g1v0038100"
"LotjaGi1g1v0038300"	"LotjaGi1g1v0038300"					"LotjaGi1g1v0038300"	"LotjaGi1g1v0038300"
"LotjaGi1g1v0038200"	"LotjaGi1g1v0038200"					"LotjaGi1g1v0038200"	"LotjaGi1g1v0038200"
"LotjaGi1g1v0038400-LC"	"LotjaGi1g1v0038400-LC"					"LotjaGi1g1v0038400-LC"	"LotjaGi1g1v0038400-LC"
"LotjaGi1g1v0038600-LC"	"LotjaGi1g1v0038600-LC"					"LotjaGi1g1v0038600-LC"	"LotjaGi1g1v0038600-LC"
"LotjaGi1g1v0038800-LC"	"LotjaGi1g1v0038800-LC"					"LotjaGi1g1v0038800-LC"	"LotjaGi1g1v0038800-LC"
"LotjaGi1g1v0038900-LC"	"LotjaGi1g1v0038900-LC"					"LotjaGi1g1v0038900-LC"	"LotjaGi1g1v0038900-LC"
"LotjaGi1g1v0039100-LC"	"LotjaGi1g1v0039100-LC"					"LotjaGi1g1v0039100-LC"	"LotjaGi1g1v0039100-LC"
"LotjaGi1g1v0039200-LC"	"LotjaGi1g1v0039200-LC"					"LotjaGi1g1v0039200-LC"	"LotjaGi1g1v0039200-LC"
"LotjaGi1g1v0039300-LC"	"LotjaGi1g1v0039300-LC"					"LotjaGi1g1v0039300-LC"	"LotjaGi1g1v0039300-LC"
"LotjaGi1g1v0039700-LC"	"LotjaGi1g1v0039700-LC"					"LotjaGi1g1v0039700-LC"	"LotjaGi1g1v0039700-LC"
"LotjaGi1g1v0039800"	"LotjaGi1g1v0039800"					"LotjaGi1g1v0039800"	"LotjaGi1g1v0039800"
"LotjaGi1g1v0040000"	"LotjaGi1g1v0040000"					"LotjaGi1g1v0040000"	"LotjaGi1g1v0040000"
"LotjaGi1g1v0040200"	"LotjaGi1g1v0040200"					"LotjaGi1g1v0040200"	"LotjaGi1g1v0040200"
"LotjaGi1g1v0040300"	"LotjaGi1g1v0040300"					"LotjaGi1g1v0040300"	"LotjaGi1g1v0040300"
"LotjaGi1g1v0040500"	"LotjaGi1g1v0040500"					"LotjaGi1g1v0040500"	"LotjaGi1g1v0040500"
"LotjaGi1g1v0040600"	"LotjaGi1g1v0040600"					"LotjaGi1g1v0040600"	"LotjaGi1g1v0040600"
"LotjaGi1g1v0040700"	"LotjaGi1g1v0040700"					"LotjaGi1g1v0040700"	"LotjaGi1g1v0040700"
"LotjaGi1g1v0040900-LC"	"LotjaGi1g1v0040900-LC"					"LotjaGi1g1v0040900-LC"	"LotjaGi1g1v0040900-LC"
"LotjaGi1g1v0041000"	"LotjaGi1g1v0041000"					"LotjaGi1g1v0041000"	"LotjaGi1g1v0041000"
"LotjaGi1g1v0041100"	"LotjaGi1g1v0041100"					"LotjaGi1g1v0041100"	"LotjaGi1g1v0041100"
"LotjaGi1g1v0041200"	"LotjaGi1g1v0041200"					"LotjaGi1g1v0041200"	"LotjaGi1g1v0041200"
"LotjaGi1g1v0041300"	"LotjaGi1g1v0041300"					"LotjaGi1g1v0041300"	"LotjaGi1g1v0041300"
"LotjaGi1g1v0041400"	"LotjaGi1g1v0041400"					"LotjaGi1g1v0041400"	"LotjaGi1g1v0041400"
"LotjaGi1g1v0041600"	"LotjaGi1g1v0041600"					"LotjaGi1g1v0041600"	"LotjaGi1g1v0041600"
